filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails,source_file,subfolder
0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,confuzzius,solidity,12/31/22,20241203_0039,1733220607,2030.894999,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4051334adc52057aca763453820cb0e045076ef3.sol,0x4051334adc52057aca763453820cb0e045076ef3.sol,confuzzius,solidity,12/31/22,20241203_0039,1733214632,1999.765365,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,confuzzius,solidity,12/31/22,20241203_0039,1733222710,2009.439466,0,"{Assertion_Failure,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,confuzzius,solidity,12/31/22,20241203_0039,1733226041,2001.85878,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x524960d55174d912768678d8c606b4d50b79d7b1.sol,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,confuzzius,solidity,12/31/22,20241203_0039,1733236565,2037.563751,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,confuzzius,solidity,12/31/22,20241203_0039,1733319924,2019.509675,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,confuzzius,solidity,12/31/22,20241203_0039,1733220623,2030.471624,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,confuzzius,solidity,12/31/22,20241203_0039,1733245417,2027.413024,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,confuzzius,solidity,12/31/22,20241203_0039,1733254148,2027.497397,NA,{Unhandled_Exception},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,confuzzius,solidity,12/31/22,20241203_0039,1733271036,12.5027833,254,{},{},"{EXIT_CODE_254,Problem while deploying contract ClockAuction using account 0xcafebabecafebabecafebabecafebabecafebabe. Error message: b''}",{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,confuzzius,solidity,12/31/22,20241203_0039,1733259266,2022.49377,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,confuzzius,solidity,12/31/22,20241203_0039,1733186622,2001.355309,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,confuzzius,solidity,12/31/22,20241203_0039,1733324854,1998.018743,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,confuzzius,solidity,12/31/22,20241203_0039,1733239170,2011.487291,NA,{Unhandled_Exception},{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,confuzzius,solidity,12/31/22,20241203_0039,1733273713,2013.825015,NA,{Unhandled_Exception},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,confuzzius,solidity,12/31/22,20241203_0039,1733249271,2002.195073,0,"{Assertion_Failure,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,confuzzius,solidity,12/31/22,20241203_0039,1733212428,657.9184675,1,"{Assertion_Failure,Integer_Overflow,Reentrancy}",{},"{AttributeError exception is catched,EXIT_CODE_1,Validation error: Sender account balance cannot afford txn (ignoring for now)}",{exception (AttributeError: 'NoneType' object has no attribute 'as_long')},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,confuzzius,solidity,12/31/22,20241203_0039,1733225199,1998.504827,0,"{Reentrancy,Unhandled_Exception}",{},{Validation error: Sender account balance cannot afford txn (ignoring for now)},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,confuzzius,solidity,12/31/22,20241203_0039,1733197262,2008.405173,NA,"{Assertion_Failure,Unhandled_Exception}",{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,confuzzius,solidity,12/31/22,20241203_0039,1733317718,2006.655055,0,"{Assertion_Failure,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,confuzzius,solidity,12/31/22,20241203_0039,1733274874,2005.320984,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,confuzzius,solidity,12/31/22,20241203_0039,1733213577,2002.352033,0,"{Assertion_Failure,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,confuzzius,solidity,12/31/22,20241203_0039,1733247924,1340.214655,0,"{Arbitrary_Memory_Access,Assertion_Failure,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,confuzzius,solidity,12/31/22,20241203_0039,1733212248,2007.270005,NA,{Unhandled_Exception},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,confuzzius,solidity,12/31/22,20241203_0039,1733267923,2027.667639,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,confuzzius,solidity,12/31/22,20241203_0039,1733260991,2002.513343,0,"{Arbitrary_Memory_Access,Assertion_Failure,Integer_Overflow,Leaking_Ether,Transaction_Order_Dependency,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,confuzzius,solidity,12/31/22,20241203_0039,1733254421,2008.520437,0,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,confuzzius,solidity,12/31/22,20241203_0039,1733186393,1992.364143,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,confuzzius,solidity,12/31/22,20241203_0039,1733194239,1994.524539,0,"{Transaction_Order_Dependency,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,confuzzius,solidity,12/31/22,20241203_0039,1733227198,1998.337323,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,confuzzius,solidity,12/31/22,20241203_0039,1733259336,2021.725339,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,confuzzius,solidity,12/31/22,20241203_0039,1733262067,1998.220976,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,confuzzius,solidity,12/31/22,20241203_0039,1733254268,2000.668135,0,"{Arbitrary_Memory_Access,Block_Dependency,Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,confuzzius,solidity,12/31/22,20241203_0039,1733256276,2003.478126,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,confuzzius,solidity,12/31/22,20241203_0039,1733186343,2006.590942,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,confuzzius,solidity,12/31/22,20241203_0039,1733215898,2000.876803,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,confuzzius,solidity,12/31/22,20241203_0039,1733315421,2031.163497,NA,"{Leaking_Ether,Transaction_Order_Dependency,Unhandled_Exception}",{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,confuzzius,solidity,12/31/22,20241203_0039,1733263521,2019.237461,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf29ebe930a539a60279ace72c707cba851a57707.sol,0xf29ebe930a539a60279ace72c707cba851a57707.sol,confuzzius,solidity,12/31/22,20241203_0039,1733194941,2020.770856,NA,{Unhandled_Exception},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,confuzzius,solidity,12/31/22,20241203_0039,1733317452,2001.913903,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
etherpot_lotto.sol,etherpot_lotto.sol,confuzzius,solidity,12/31/22,20241203_0039,1733276879,2011.215275,NA,"{Assertion_Failure,Block_Dependency,Integer_Overflow}",{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
king_of_the_ether_throne.sol,king_of_the_ether_throne.sol,confuzzius,solidity,12/31/22,20241203_0039,1733242844,2089.950584,NA,"{Assertion_Failure,Leaking_Ether,Transaction_Order_Dependency,Unhandled_Exception}",{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
lotto.sol,lotto.sol,confuzzius,solidity,12/31/22,20241203_0039,1733209001,2030.055348,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
mishandled.sol,mishandled.sol,confuzzius,solidity,12/31/22,20241203_0039,1733190418,2006.580514,NA,{Unhandled_Exception},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
unchecked_return_value.sol,unchecked_return_value.sol,confuzzius,solidity,12/31/22,20241203_0039,1733265813,2016.226801,0,{Unhandled_Exception},{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,conkas,solidity,11/11/22,20241203_0039,1733215282,20.83597684,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,conkas,solidity,11/11/22,20241203_0039,1733245328,88.36617351,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,conkas,solidity,11/11/22,20241203_0039,1733258355,520.4891102,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,conkas,solidity,11/11/22,20241203_0039,1733247745,11.25774193,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,conkas,solidity,11/11/22,20241203_0039,1733249638,8.527714014,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,conkas,solidity,11/11/22,20241203_0039,1733217557,19.1074841,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,conkas,solidity,11/11/22,20241203_0039,1733199567,14.21740365,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,conkas,solidity,11/11/22,20241203_0039,1733186343,22.35567832,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4051334adc52057aca763453820cb0e045076ef3.sol,0x4051334adc52057aca763453820cb0e045076ef3.sol,conkas,solidity,11/11/22,20241203_0039,1733196409,21.01872134,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,conkas,solidity,11/11/22,20241203_0039,1733249811,19.46970439,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,conkas,solidity,11/11/22,20241203_0039,1733319550,13.86946893,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x524960d55174d912768678d8c606b4d50b79d7b1.sol,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,conkas,solidity,11/11/22,20241203_0039,1733188602,13.60632706,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,conkas,solidity,11/11/22,20241203_0039,1733222653,18.95455241,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,conkas,solidity,11/11/22,20241203_0039,1733321914,19.05142808,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,conkas,solidity,11/11/22,20241203_0039,1733190065,12.40874243,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,conkas,solidity,11/11/22,20241203_0039,1733275236,10.56808853,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x663e4229142a27f00bafb5d087e1e730648314c3.sol,0x663e4229142a27f00bafb5d087e1e730648314c3.sol,conkas,solidity,11/11/22,20241203_0039,1733274749,396.7630394,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Time_Manipulation,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,conkas,solidity,11/11/22,20241203_0039,1733272217,13.81920171,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,conkas,solidity,11/11/22,20241203_0039,1733256438,15.84099436,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,conkas,solidity,11/11/22,20241203_0039,1733324062,14.38815236,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,conkas,solidity,11/11/22,20241203_0039,1733192856,10.95142579,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,conkas,solidity,11/11/22,20241203_0039,1733276139,32.16453314,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,conkas,solidity,11/11/22,20241203_0039,1733192424,431.5719132,0,"{Integer_Overflow,Reentrancy,Time_Manipulation,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,conkas,solidity,11/11/22,20241203_0039,1733256504,28.49828124,0,"{Integer_Overflow,Reentrancy,Transaction_Ordering_Dependence,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,conkas,solidity,11/11/22,20241203_0039,1733224974,14.33330226,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,conkas,solidity,11/11/22,20241203_0039,1733322212,2016.93786,NA,{},{},{},{DOCKER_TIMEOUT},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,conkas,solidity,11/11/22,20241203_0039,1733230065,272.8280184,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,conkas,solidity,11/11/22,20241203_0039,1733251501,16.74699759,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,conkas,solidity,11/11/22,20241203_0039,1733222411,22.93999028,0,"{Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,conkas,solidity,11/11/22,20241203_0039,1733277450,8.784203053,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,conkas,solidity,11/11/22,20241203_0039,1733197487,32.19093871,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,conkas,solidity,11/11/22,20241203_0039,1733224965,8.735765219,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,conkas,solidity,11/11/22,20241203_0039,1733254048,74.57065964,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,conkas,solidity,11/11/22,20241203_0039,1733271048,7.158564329,0,"{Integer_Overflow,Reentrancy,Transaction_Ordering_Dependence,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,conkas,solidity,11/11/22,20241203_0039,1733226745,20.1272912,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,conkas,solidity,11/11/22,20241203_0039,1733277296,19.00470352,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,conkas,solidity,11/11/22,20241203_0039,1733242650,22.01548409,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,conkas,solidity,11/11/22,20241203_0039,1733273693,20.32544231,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,conkas,solidity,11/11/22,20241203_0039,1733249625,13.00605273,0,"{Integer_Overflow,Reentrancy,Unchecked_Low_Level_Call}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,conkas,solidity,11/11/22,20241203_0039,1733198190,59.43095803,0,"{Integer_Overflow,Integer_Underflow,Reentrancy,Transaction_Ordering_Dependence}",{},{},{},results_unchecked_low_level_calls.csv,unchecked_low_level_calls
